userId,month,date,sleep_start_time,sleep_end_time,sleep_min,sleep_efficiency,awaken_min,awaken_moments,cal_consume,active_cal,walks,distance,stairs,active_ratio,nap_total_freq,nap_total_time
19,4,29,1606,1936,292,0.8848,38,20,2491,933,7986,5.7,11,0.1974,0,0
19,4,30,1615,2008,356,0.9059,37,32,3323,1953,17707,13.3,14,0.3177,0,0
19,5,1,-1,-1,-1,-1,-1,-1,3049,1336,14158,10.15,15,0.2586,-1,-1
19,5,2,-1,-1,-1,-1,-1,-1,2728,0,11952,8.59,15,0,-1,-1
19,5,3,-1,-1,-1,-1,-1,-1,2758,0,9304,6.7,14,0,-1,-1
19,5,4,-1,-1,-1,-1,-1,-1,2737,0,10179,7.45,14,0,-1,-1
19,5,5,-1,-1,-1,-1,-1,-1,3985,0,12663,9.04,26,0,-1,-1
19,5,6,-1,-1,-1,-1,-1,-1,2490,0,7462,5.33,1,0,-1,-1
19,5,7,-1,-1,-1,-1,-1,-1,2029,0,5795,4.14,5,0,-1,-1
19,5,8,-1,-1,-1,-1,-1,-1,3374,0,18560,13.31,21,0,-1,-1
19,5,9,1532,2020,467,0.957,21,0,3245,1746,17633,12.8,23,0.2186,0,0
19,5,10,1583,1956,326,0.874,47,1,2881,1398,12947,9.24,22,0.2644,0,0
19,5,11,1645,2003,342,0.9553,15,0,3001,1639,12349,8.82,14,0.3509,1,147
19,5,12,1663,2237,535,0.9321,39,1,2979,1595,9498,6.78,7,0.3259,0,0
19,5,13,1628,1939,273,0.8778,38,22,2368,870,6981,4.98,12,0.2411,0,0
19,5,14,1564,2019,413,0.9077,42,32,3315,1975,15640,11.69,22,0.331,0,0
19,5,15,1631,1959,285,0.8689,43,23,2484,982,10388,7.46,13,0.2159,1,88
19,5,16,1685,1968,253,0.894,30,20,4102,3063,12315,8.79,11,0.5355,0,0
19,5,17,1606,2166,510,0.9107,50,2,3221,1909,14708,10.5,16,0.3342,0,0
19,5,18,1788,2149,334,0.9252,26,2,2982,1605,14848,10.6,11,0.3644,0,0
19,5,19,1678,2044,338,0.9235,27,1,2723,1249,9792,6.99,7,0.2444,0,0
19,5,20,1545,1948,380,0.9429,18,0,2725,1259,8667,6.19,12,0.2577,0,0
19,5,21,1543,2125,502,0.8625,80,36,3348,2053,18115,12.93,19,0.3603,0,0
19,5,22,1556,2128,485,0.8479,87,37,2763,1366,11243,8.03,13,0.3597,0,0
19,5,23,1700,2059,323,0.8997,36,1,2827,1453,10455,7.46,8,0.3556,0,0
19,5,24,1638,1932,247,0.8401,47,16,3136,1782,14699,10.5,19,0.3656,1,157
19,5,25,-1,-1,-1,-1,-1,-1,2878,1454,13227,9.42,13,0.252,-1,-1
19,5,26,-1,-1,-1,-1,-1,-1,3493,0,11690,8.35,16,0,-1,-1
19,5,27,-1,-1,-1,-1,-1,-1,2439,0,8554,6.11,11,0,-1,-1
19,5,28,-1,-1,-1,-1,-1,-1,3101,0,18002,13.27,15,0,-1,-1
19,5,29,1672,1958,276,0.965,10,0,2840,0,12122,8.77,15,0,0,0
19,5,30,1643,2020,343,0.9098,33,0,3650,1830,23892,17.27,19,0.2848,0,0
19,5,31,1664,2057,364,0.9262,29,0,2816,1359,13254,9.46,19,0.2782,1,72
19,6,1,1626,2105,456,0.952,23,0,2476,927,8983,6.41,6,0.1813,0,0
19,6,2,1646,2165,490,0.9441,27,1,3142,1786,10011,7.15,7,0.3711,0,0
19,6,3,1584,1927,298,0.8688,45,28,2889,1409,10057,7.18,7,0.2983,1,93
20,4,23,1503,1973,405,0.8617,65,39,1573,530,7538,5.43,13,0.1277,0,0
20,4,24,1562,1962,342,0.855,58,31,1702,675,11019,7.28,17,0.2163,0,0
20,4,25,1497,1933,378,0.867,58,36,1879,897,14585,9.64,19,0.2613,0,0
20,4,26,1583,1903,257,0.8031,63,28,1856,871,14884,10.08,21,0.2607,0,0
20,4,27,2100,2902,416,0.5187,386,44,2036,1101,15380,10.25,21,0.3194,0,0
20,4,28,1479,2221,648,0.8733,94,53,1585,540,7135,4.72,4,0.2829,0,0
20,4,29,1565,1971,351,0.8645,55,38,1555,507,7379,4.88,6,0.257,0,0
20,4,30,1666,2109,387,0.8736,56,42,1638,612,8231,5.48,13,0.2135,0,0
20,5,1,1559,2052,450,0.9128,43,27,1863,888,14547,9.62,24,0.2786,0,0
20,5,2,1642,2050,340,0.8333,68,34,1712,672,8931,5.9,21,0.2331,0,0
20,5,3,1494,1967,410,0.8668,63,37,1768,747,13040,8.83,39,0.2159,0,0
20,5,4,1484,2093,547,0.8982,62,0,1891,933,15467,10.35,29,0.3027,0,0
20,5,5,1390,1805,415,1,0,0,1534,466,7617,5.08,6,0.9934,2,276
20,5,6,1734,2116,313,0.8194,69,24,1625,590,9078,6,5,0.2323,0,0
20,5,7,1561,1972,344,0.837,67,28,1863,891,14020,9.35,25,0.2616,0,0
20,5,8,1506,1959,372,0.8212,81,39,1872,877,13462,8.94,22,0.2689,0,0
20,5,9,1499,1954,393,0.8637,62,45,1958,1036,15862,10.65,12,0.3451,0,0
20,5,10,1489,1911,366,0.8673,56,39,1923,959,13927,9.21,19,0.3053,0,0
20,5,11,1538,2067,443,0.8374,86,35,1718,705,10185,6.73,15,0.2365,0,0
20,5,12,1468,2178,643,0.9056,67,54,1855,906,11360,7.51,9,0.3575,0,0
20,5,13,1497,1979,425,0.8817,57,46,1605,542,8893,5.91,6,0.223,0,0
20,5,14,1628,1951,272,0.8421,51,25,1897,954,11396,7.53,11,0.3431,0,0
20,5,15,1656,2045,337,0.8663,52,33,1967,1039,14425,9.53,22,0.3229,0,0
20,5,16,1548,1944,336,0.8485,60,33,1736,719,12599,8.33,20,0.2129,0,0
20,5,17,1601,2006,358,0.884,47,33,1906,938,15258,10.13,17,0.2756,0,0
20,5,18,1603,2097,431,0.8725,63,45,1829,859,12631,8.76,20,0.2809,0,0
20,5,19,1730,2287,498,0.8941,59,39,1498,407,6261,4.22,14,0.1394,0,0
20,5,20,1550,1944,353,0.8959,41,36,1535,481,7826,5.3,7,0.1652,0,0
20,5,21,1521,2081,515,0.9196,40,2,1820,856,13843,9.19,19,0.2703,0,0
20,5,22,1574,1998,384,0.9057,40,0,1825,856,14442,9.55,6,0.3099,0,0
20,5,23,1546,1938,325,0.8291,67,26,1831,845,14089,9.36,19,0.2606,0,0
20,5,24,1671,2003,294,0.8855,38,21,1790,814,12716,8.41,17,0.265,0,0
20,5,25,1538,1910,334,0.8978,38,28,2004,1073,17989,11.93,22,0.3012,0,0
20,5,26,1449,1986,464,0.8641,67,1,2017,1089,18163,12.68,27,0.3081,1,60
20,5,27,1569,1980,351,0.854,60,30,1926,983,17163,11.34,35,0.8338,0,0
20,5,28,1453,1958,455,0.901,50,44,1808,810,13659,9.03,22,0.2437,0,0
20,5,29,1668,2071,346,0.8586,57,29,1660,632,10254,6.78,20,0.2201,0,0
20,5,30,1505,1978,413,0.8732,60,32,1786,796,13406,8.86,19,0.2418,0,0
20,5,31,1653,2022,314,0.8509,55,27,1510,429,7000,4.63,11,0.1467,0,0
20,6,1,1559,2076,441,0.853,76,31,1316,197,3335,2.2,3,0.0569,0,0
20,6,2,1559,2179,545,0.879,75,36,1644,597,9721,6.43,6,0.1937,0,0
20,6,3,1687,1968,237,0.8434,44,21,1484,389,6345,4.19,7,0.1437,0,0
21,4,23,1516,1866,304,0.8686,46,28,2601,1500,16362,11.48,13,0.3275,0,0
21,4,24,1616,1845,191,0.8341,38,13,2685,1641,17812,12.71,20,0.3593,0,0
21,4,25,1265,1860,499,0.8387,96,41,2616,1594,17849,12.03,14,0.3457,0,0
21,4,26,1602,1867,225,0.8491,40,18,2546,1447,16307,11.75,12,0.4125,0,0
21,4,27,1452,1976,465,0.8874,59,34,2729,1693,19978,14.25,14,0.352,0,0
21,4,28,1513,1942,383,0.8928,46,1,2236,1086,14874,10.03,36,0.3659,1,198
21,4,29,1433,1877,375,0.8446,69,34,2311,1213,14913,10.01,18,0.3723,1,163
21,4,30,1460,2021,476,0.8485,85,34,2111,986,9339,6.29,14,0.3029,0,0
21,5,1,1494,1855,301,0.8338,60,23,2421,1339,12896,9.39,4,0.4601,1,152
21,5,2,1479,1880,331,0.8254,70,27,2763,1736,18784,13.68,15,0.3907,0,0
21,5,3,1384,1948,475,0.8422,89,39,2140,992,10904,7.33,23,0.2654,0,0
21,5,4,1507,1947,378,0.8591,62,40,2614,1574,18062,12.62,18,0.4413,0,0
21,5,5,1385,1875,393,0.802,97,38,2212,1074,8982,6.01,11,0.3227,0,0
21,5,6,1565,1908,274,0.7988,69,20,1646,392,2740,1.83,2,0.1846,2,231
21,5,7,1569,1848,223,0.7993,56,17,2065,915,9393,6.28,13,0.2593,0,0
21,5,8,1502,1869,312,0.8501,55,23,2821,1803,19008,13.44,16,0.3761,0,0
21,5,9,1456,1863,356,0.8747,51,28,2380,1322,13780,9.22,13,0.3473,0,0
21,5,10,1488,1881,349,0.888,44,23,2389,1327,13196,8.9,17,0.3598,0,0
21,5,11,1582,1784,177,0.8762,25,15,2386,1362,14448,9.8,15,0.3974,1,57
21,5,12,1582,2046,427,0.9203,37,25,2978,2112,24553,16.47,13,0.4609,0,0
21,5,13,1520,1852,295,0.8886,37,22,2196,1092,11092,7.42,15,0.3367,0,0
21,5,14,1495,1845,310,0.8857,40,16,2111,963,11041,7.39,12,0.2579,0,0
21,5,15,1440,1879,366,0.8337,73,30,2086,927,10602,7.09,10,0.2383,0,0
21,5,16,-1,-1,-1,-1,-1,-1,2322,1236,13943,9.33,16,0.3413,-1,-1
21,5,17,1304,1870,488,0.8622,78,51,2145,986,10785,7.28,9,0.1922,0,0
21,5,18,1503,2013,445,0.8725,65,45,2190,1076,12369,8.3,11,0.36,0,0
21,5,19,1459,2058,478,0.798,121,36,2341,1265,12813,8.57,19,0.3996,0,0
21,5,20,1429,1858,375,0.8741,54,33,1976,828,6560,4.39,6,0.3349,0,0
21,5,21,1513,2076,458,0.8135,105,35,2523,1488,15716,10.51,20,0.3923,0,0
21,5,22,1558,1851,237,0.8089,56,23,1768,556,4672,3.13,3,0.2484,1,83
21,5,23,1362,1871,438,0.8605,71,36,2293,1193,12875,8.65,13,0.2883,0,0
21,5,24,1412,1865,393,0.8675,60,28,2367,1280,13663,9.19,16,0.368,0,0
21,5,25,1494,1871,333,0.8833,44,28,2385,1329,13860,9.38,16,0.3836,1,100
21,5,26,1491,1875,325,0.8464,59,21,2433,1378,13580,9.16,23,0.4135,1,83
21,5,27,1416,1896,412,0.8583,68,25,2194,1053,9605,6.43,12,0.3065,0,0
21,5,28,1536,1883,288,0.83,59,20,2254,1137,10141,6.78,8,0.3444,0,0
21,5,29,1430,1867,360,0.8238,77,29,2307,1223,11437,7.65,12,0.3327,0,0
21,5,30,1404,1860,389,0.8531,67,33,2176,1061,8415,5.63,10,0.3197,0,0
21,5,31,1457,1869,356,0.8641,56,29,2228,1137,9905,6.63,10,0.3472,0,0
21,6,1,1418,1930,429,0.8379,83,37,1961,791,6668,4.46,4,0.2498,0,0
21,6,2,1373,1978,537,0.8876,68,5,2349,1268,10226,6.84,10,0.4304,1,98
21,6,3,1569,1869,252,0.84,48,27,1616,356,2488,1.66,2,0.9925,1,138
22,4,23,-1,-1,-1,-1,-1,-1,2126,432,1728,1.23,3,0.1475,-1,-1
22,4,24,1430,1932,453,0.9024,49,31,2808,1144,9711,6.89,18,0.1589,0,0
22,4,25,1272,1387,109,0.9478,4,1,2354,696,5415,3.84,7,0.1893,0,0
22,4,26,1003,1655,586,0.8988,66,37,2455,814,5557,3.95,9,0.1416,0,0
22,4,27,1411,1947,466,0.8694,70,34,2561,866,5266,3.74,10,0.2535,0,0
22,4,28,1218,1840,528,0.8489,94,50,2019,210,873,0.62,1,0.063,0,0
22,4,29,1439,1924,404,0.833,81,32,2147,323,757,0.54,0,0.1136,0,0
22,4,30,1761,1903,136,0.9577,6,1,2613,948,5653,4.01,11,0.2144,0,0
22,5,1,1399,2038,558,0.8732,81,42,3018,1418,11408,8.1,20,0.2086,0,0
22,5,2,1570,1995,345,0.8118,80,26,2494,807,6576,4.67,9,0.2057,0,0
22,5,3,1662,2007,291,0.8435,54,19,2516,910,6055,4.3,14,0.1998,0,0
22,5,4,1640,2248,515,0.847,93,34,2544,885,7245,5.14,10,0.1788,0,0
22,5,5,1572,2089,421,0.8143,96,43,3116,1601,15817,11.28,13,0.3253,0,0
22,5,6,1616,2188,497,0.8689,75,45,2349,690,5792,4.11,1,0.1537,0,0
22,5,7,1821,2069,194,0.7823,54,8,2420,734,4570,3.24,10,0.1749,0,0
22,5,8,1581,2147,515,0.9099,51,33,2358,681,4830,3.43,9,0.1308,0,0
22,5,9,1967,2273,273,0.8922,33,9,2158,467,3676,2.61,5,0.1211,0,0
22,5,10,1674,2034,306,0.85,54,25,2301,541,3176,2.25,9,0.1163,0,0
22,5,11,1751,2171,371,0.8833,49,24,2649,1013,8118,5.76,16,0.2081,0,0
22,5,12,1756,2387,590,0.935,41,0,2699,1042,7455,5.29,3,0.1969,0,0
22,5,13,-1,-1,-1,-1,-1,-1,1952,134,371,0.26,0,0.0469,-1,-1
22,5,14,1175,1737,489,0.8701,73,53,2513,827,6175,4.38,8,0.1221,0,0
22,5,15,1453,2142,587,0.852,102,46,2732,1094,8429,5.98,22,0.2514,0,0
22,5,16,-1,-1,-1,-1,-1,-1,2472,771,6375,4.53,8,0.2048,-1,-1
22,5,17,1038,1507,397,0.8465,72,32,2233,499,4677,3.32,7,0.0789,2,364
22,5,18,1860,2394,467,0.8745,67,43,2046,198,951,0.68,2,0.0713,0,0
22,5,19,1984,2230,220,0.8943,26,12,2100,208,548,0.39,1,0.0595,0,0
22,5,20,-1,-1,-1,-1,-1,-1,2665,966,4842,3.44,13,0.1699,-1,-1
22,5,21,1952,2376,365,0.8608,59,29,2855,1236,12669,8.99,18,0.1541,1,255
22,5,22,2009,2110,94,0.9307,7,0,2209,538,3740,2.66,10,0.1715,0,0
22,5,23,1256,1804,436,0.7956,112,25,2494,827,7708,5.47,10,0.1347,1,77
22,5,24,1849,2066,202,0.9309,15,11,2250,569,5261,3.74,12,0.1265,0,0
22,5,25,1730,2480,648,0.864,102,50,2506,867,6340,4.5,11,0.1683,1,185
22,5,26,-1,-1,-1,-1,-1,-1,2416,727,6438,4.57,19,0.1896,-1,-1
22,5,27,994,1264,227,0.8407,43,16,2340,607,5749,4.08,4,0.0991,0,0
22,5,28,1301,1605,246,0.8092,58,18,2289,570,4894,3.47,4,0.0847,0,0
22,5,29,1604,2138,460,0.8614,74,40,2514,902,7816,5.55,20,0.1862,1,115
22,5,30,2050,2606,505,0.9083,51,32,2216,472,3652,2.64,4,0.1136,0,0
22,5,31,-1,-1,-1,-1,-1,-1,1995,241,1299,0.92,0,0.0712,-1,-1
22,6,1,991,1476,427,0.8804,58,25,2777,1056,6660,4.73,12,0.1471,0,0
22,6,2,899,1175,251,0.9094,25,7,2088,216,853,0.61,1,0.0824,0,0
22,6,3,720,1402,547,0.8021,135,38,1944,108,315,0.22,0,0.0448,0,0
23,4,23,1499,1970,396,0.8408,75,41,1860,686,8294,5.45,13,0.2057,0,0
23,4,24,1664,1934,235,0.8704,35,18,2029,935,13626,9.23,20,0.2711,1,93
23,4,25,1610,1957,291,0.8386,56,17,2245,1182,15439,10.26,13,0.3698,1,154
23,4,26,1713,1993,242,0.8643,38,16,1959,861,10848,7.13,11,0.2612,1,77
23,4,27,1615,2222,521,0.8583,86,42,1824,670,8186,5.67,7,0.1748,0,0
23,4,28,1541,1900,274,0.7632,85,22,1873,740,9339,6.14,2,0.271,0,0
23,4,29,1606,2013,392,0.9631,15,1,2264,1237,16168,10.81,15,0.3142,0,0
23,4,30,1570,1993,363,0.8582,60,31,1863,708,8891,5.84,12,0.2002,0,0
23,5,1,1493,2011,462,0.8919,56,30,1884,738,10706,7.03,8,0.2083,0,0
23,5,2,1628,2136,424,0.8346,84,31,2411,1411,17482,11.66,19,0.416,0,0
23,5,3,1740,1965,194,0.8622,31,17,1353,69,321,0.21,1,0.0376,1,156
23,5,4,1544,1985,361,0.8186,80,31,1920,763,10318,6.78,19,0.1752,0,0
23,5,5,1342,1885,468,0.8619,75,39,2133,1081,13914,9.14,11,0.32,0,0
23,5,6,1438,2159,630,0.8738,91,58,1752,579,4038,2.65,4,0.2453,1,99
23,5,7,1536,1956,352,0.8381,68,37,1748,559,7575,4.98,2,0.2222,0,0
23,5,8,1559,2007,375,0.8371,73,26,1992,873,12206,8.17,15,0.238,0,0
23,5,9,1592,1956,330,0.9066,34,26,2338,1285,16041,10.68,17,0.3545,0,0
23,5,10,1695,1936,210,0.8714,31,13,2103,1033,12458,8.18,12,0.2851,0,0
23,5,11,1657,2236,517,0.8929,62,31,2043,948,12141,7.98,10,0.2392,0,0
23,5,12,1523,2189,555,0.8333,111,45,1768,594,7711,5.07,5,0.2123,0,0
23,5,13,1604,2039,371,0.8529,64,31,1817,662,9100,5.98,8,0.2872,1,107
23,5,14,1565,2001,386,0.8853,50,33,1973,889,11431,7.51,13,0.2714,0,0
23,5,15,1617,2012,341,0.8633,54,24,1949,823,10341,6.79,13,0.2388,0,0
23,5,16,1663,2100,378,0.865,59,32,2256,1202,13273,8.81,13,0.3241,0,0
23,5,17,1635,2021,338,0.8756,48,29,1965,861,11196,7.36,9,0.255,0,0
23,5,18,1561,2121,539,0.9625,21,0,1945,810,12146,7.98,11,0.2076,0,0
23,5,19,1580,2151,557,0.9755,14,1,1951,821,12442,8.17,6,0.2497,0,0
23,5,20,1576,2047,399,0.8471,72,34,2202,1124,14870,9.77,14,0.3468,1,73
23,5,21,1618,2248,528,0.8381,102,55,1309,7,27,0.02,0,0.0031,0,0
23,5,22,1734,2018,259,0.912,25,17,1932,796,11973,7.87,12,0.2651,0,0
23,5,23,1504,1859,301,0.8479,54,21,2230,1205,13555,8.91,8,0.3412,1,97
23,5,24,1628,2018,345,0.8846,45,27,1843,709,8322,5.47,11,0.2035,0,0
23,5,25,1600,2148,464,0.8467,84,37,1953,836,10929,7.18,4,0.235,0,0
23,5,26,1817,2279,403,0.8723,59,33,2235,1196,15274,10.04,17,0.3841,0,0
23,5,27,1626,2068,365,0.8258,77,32,2054,956,12239,8.04,19,0.2921,0,0
23,5,28,1639,1983,288,0.8372,56,20,2032,949,10842,7.12,15,0.3157,1,68
23,5,29,1599,2002,370,0.9181,33,31,1853,702,8860,5.82,7,0.1978,0,0
23,5,30,1717,2164,385,0.8613,62,35,2083,1012,11369,7.47,9,0.2967,0,0
23,5,31,1613,2008,324,0.8203,71,30,2084,1007,15161,9.96,20,0.3252,1,127
23,6,1,1653,2191,446,0.829,92,35,2040,948,11094,7.29,11,0.2753,0,0
23,6,2,1672,2193,426,0.8177,95,35,1888,763,9589,6.3,12,0.2547,0,0
23,6,3,1578,2100,442,0.8467,80,38,1903,763,9871,6.49,11,0.2467,0,0
24,4,23,1549,1954,351,0.8667,54,24,2158,1018,13433,9.32,26,0.2589,0,0
24,4,24,1508,1943,390,0.8966,45,22,1843,630,8537,5.92,22,0.167,0,0
24,4,25,1526,2053,478,0.907,49,29,1866,651,9431,6.55,22,0.164,0,0
24,4,26,1567,2062,433,0.8747,62,26,1877,662,9251,6.42,30,0.1827,0,0
24,4,27,1626,2210,507,0.8682,77,37,1791,566,6276,4.36,6,0.1854,1,104
24,4,28,1574,2095,449,0.8618,72,31,1551,272,2703,1.88,3,0.1027,0,0
24,4,29,1525,1945,361,0.8595,59,17,1782,532,6351,4.41,4,0.1609,0,0
24,4,30,1546,1953,357,0.8771,50,16,2023,841,9309,6.46,20,0.2223,0,0
24,5,1,1605,1979,333,0.8904,41,8,1845,628,7798,5.41,19,0.1615,0,0
24,5,2,2113,2188,72,0.96,3,1,2144,983,11845,8.26,22,0.2474,0,0
24,5,3,1550,1909,329,0.9164,30,11,2010,821,10331,7.17,32,0.1647,0,0
24,5,4,1489,1852,332,0.9146,31,22,2715,1763,18518,13.08,31,0.4298,0,0
24,5,5,1534,2231,622,0.8924,75,37,2833,1929,12211,8.47,33,0.4722,0,0
24,5,6,1342,2103,659,0.866,102,38,1545,248,2018,1.4,1,0.0954,0,0
24,5,7,1532,1955,371,0.8771,52,17,2339,1246,15604,10.83,15,0.4682,2,207
24,5,8,1543,1944,349,0.8703,52,14,1772,514,7202,5,22,0.1472,0,0
24,5,9,1581,1955,329,0.8797,45,16,1791,554,7537,5.23,10,0.1564,1,103
24,5,10,1533,2017,422,0.8719,62,17,1967,757,10042,6.97,24,0.1753,0,0
24,5,11,1529,1884,302,0.8507,53,23,1600,324,3311,2.3,7,0.1317,2,386
24,5,12,1535,2095,520,0.9286,40,31,1931,727,7192,4.99,2,0.1971,0,0
24,5,13,1506,1945,399,0.9089,40,18,1512,194,1813,1.26,3,0.0838,1,107
24,5,14,1531,1954,369,0.8723,54,18,1954,748,8174,5.67,16,0.1956,0,0
24,5,15,1574,1945,321,0.8652,50,15,1884,661,7854,5.45,18,0.1709,1,69
24,5,16,1723,1953,212,0.9217,18,9,1939,765,9981,6.93,18,0.2028,1,109
24,5,17,1680,2107,389,0.911,38,27,1866,657,8615,5.98,25,0.1581,0,0
24,5,18,1557,2108,479,0.8693,72,28,1684,439,3402,2.36,5,0.1341,0,0
24,5,19,1531,2119,530,0.9014,58,30,1844,663,6617,4.59,12,0.2292,0,0
24,5,20,1595,1935,297,0.8735,43,13,1594,292,2207,1.53,4,0.124,2,155
24,5,21,1685,2119,400,0.9217,34,18,2023,846,9805,6.8,21,0.2306,0,0
24,5,22,1530,1945,368,0.8867,47,23,1810,593,5003,3.47,4,0.2215,2,193
24,5,23,1754,1955,177,0.8806,24,4,2195,1079,12790,8.88,29,0.2885,1,136
24,5,24,1795,2067,241,0.886,31,11,2248,1112,12019,8.34,30,0.2495,0,0
24,5,25,1918,1982,59,0.9219,4,0,1809,575,5122,3.55,6,0.1506,0,0
24,5,26,1379,2192,759,0.9336,54,39,2195,1047,7570,5.25,13,0.2513,0,0
24,5,27,1641,1949,275,0.8929,33,24,1403,87,570,0.4,1,0.0705,2,339
24,5,28,1727,1955,198,0.8684,30,9,1993,797,7224,5.01,19,0.228,0,0
24,5,29,1566,1944,314,0.8307,64,12,1935,725,10800,7.5,29,0.1426,0,0
24,5,30,1555,1960,359,0.8864,46,23,1988,795,11876,8.24,20,0.1876,1,81
24,5,31,1569,1963,320,0.8122,74,18,1825,616,8783,6.1,18,0.1537,0,0
24,6,1,1533,2132,528,0.8815,71,28,2226,1091,10556,7.4,15,0.2579,0,0
24,6,2,1661,2190,521,0.9849,8,0,2208,1147,10102,7.01,11,0.386,1,204
24,6,3,1524,2133,542,0.89,67,31,1740,522,4568,3.17,2,0.2869,1,159
25,4,23,1649,1867,183,0.8394,35,10,2050,1096,13382,9.48,17,0.291,0,0
25,4,24,1477,1963,439,0.9033,47,19,1782,713,10142,6.96,16,0.1832,0,0
25,4,25,1553,1773,192,0.8727,28,11,1267,103,940,0.62,0,0.0461,0,0
25,4,26,1510,1777,241,0.9026,26,20,1806,795,10335,6.83,31,0.2386,1,74
25,4,27,1679,1977,271,0.9094,27,12,2006,1032,8873,5.91,12,0.2624,0,0
25,4,28,-1,-1,-1,-1,-1,-1,1225,40,297,0.2,0,0.0157,-1,-1
25,4,29,1980,2142,136,0.8395,23,1,1492,404,4995,3.3,1,0.1013,1,64
25,4,30,-1,-1,-1,-1,-1,-1,1788,760,10136,6.7,23,0.2082,-1,-1
25,5,1,1593,1946,324,0.9178,29,18,1673,612,9160,6.05,14,0.1353,0,0
25,5,2,1481,1777,266,0.8986,30,15,1703,667,9285,6.18,12,0.2132,0,0
25,5,3,1543,1759,183,0.8472,33,5,1811,812,10533,6.96,38,0.2472,0,0
25,5,4,1483,1914,377,0.8747,54,17,2270,1412,15161,10.29,43,0.3657,0,0
25,5,5,1885,2003,114,0.9661,4,0,1878,908,12449,8.27,13,0.3129,0,0
25,5,6,1641,2146,450,0.8911,55,30,1837,835,10760,7.11,16,0.1965,0,0
25,5,7,1515,1770,228,0.8941,27,12,1491,386,4415,2.92,2,0.1592,0,0
25,5,8,1524,1955,374,0.8677,57,30,1757,730,9806,6.48,19,0.2099,0,0
25,5,9,1548,1769,182,0.8235,39,12,1727,681,10755,7.11,12,0.2129,0,0
25,5,10,1519,1780,231,0.8851,30,10,2052,1129,11134,7.36,30,0.3057,1,71
25,5,11,1464,2015,454,0.824,97,21,1850,839,7478,5.16,23,0.248,0,0
25,5,12,1620,2116,430,0.8669,66,24,1548,485,5247,3.47,6,0.2135,0,0
25,5,13,1541,1777,220,0.9322,16,11,1497,416,3555,2.35,1,0.1873,0,0
25,5,14,1486,1778,258,0.8836,34,9,2172,1274,11645,7.77,22,0.3469,0,0
25,5,15,1683,2034,319,0.9088,32,15,2162,1272,14709,9.73,22,0.3664,0,0
25,5,16,1195,1315,105,0.875,11,3,1846,837,12705,8.4,2,0.2763,1,101
25,5,17,1526,1899,329,0.882,40,2,2061,1101,16406,11.05,30,0.2536,0,0
25,5,18,1600,1986,347,0.899,39,18,1920,980,11971,7.91,28,0.3287,0,0
25,5,19,1469,2149,608,0.8941,72,40,2052,1113,14116,10.32,27,0.3536,0,0
25,5,20,1529,2041,435,0.8496,59,1,1340,193,2112,1.4,1,0.0841,0,0
25,5,21,1561,2094,480,0.9006,53,31,1705,654,9888,6.93,7,0.2314,0,0
25,5,22,1529,1939,361,0.8805,49,23,1587,529,5993,4.09,2,0.2247,0,0
25,5,23,1548,1767,194,0.8858,25,10,1805,745,13135,9.02,23,0.2056,0,0
25,5,24,1545,1776,204,0.8831,27,12,2148,1172,22285,15.26,33,0.2594,0,0
25,5,25,1479,2122,540,0.8398,103,26,2241,1307,22309,15.54,24,0.3107,0,0
25,5,26,1412,2072,601,0.9106,56,4,1568,465,7453,4.93,8,0.1597,0,0
25,5,27,1589,1996,369,0.9066,38,25,1618,528,9339,6.17,16,0.1829,0,0
25,5,28,1630,1994,323,0.8874,41,19,1827,790,13572,8.97,13,0.2253,0,0
25,5,29,1594,1982,341,0.8789,47,18,1867,831,13787,9.54,8,0.2284,0,0
25,5,30,1521,1960,380,0.8656,59,26,2424,1554,28819,19.74,28,0.4046,0,0
25,5,31,1635,1942,264,0.8599,43,15,1869,860,14317,9.46,12,0.2635,0,0
25,6,1,1512,1945,388,0.8961,45,22,1711,654,10694,7.45,15,0.179,0,0
25,6,2,1765,1914,146,0.9799,3,0,1844,809,14524,10.02,14,0.2292,0,0
25,6,3,1522,1889,330,0.8992,37,13,1469,347,4878,3.22,0,0.0929,0,0
26,4,23,1445,1988,449,0.8269,94,41,3256,1612,14093,10.53,12,0.2606,0,0
26,4,24,1467,1977,443,0.8686,67,52,2855,1135,9391,7.02,12,0.2249,0,0
26,4,25,1696,2035,329,0.9705,8,0,3106,1430,12891,9.63,16,0.246,0,0
26,4,26,1649,1961,271,0.8686,41,26,3491,1912,13200,9.86,14,0.2777,0,0
26,4,27,1598,1961,317,0.8733,46,30,3166,1516,12904,9.64,35,0.2294,0,0
26,4,28,1651,2111,385,0.837,75,37,3093,1450,11056,8.26,17,0.2817,1,142
26,4,29,1678,1982,251,0.8257,53,25,2861,1134,6756,5.05,4,0.1988,0,0
26,4,30,1603,2152,517,0.9417,32,2,3756,2232,13297,9.93,15,0.3351,0,0
26,5,1,1808,2018,189,0.9,21,20,3349,1668,9938,7.42,13,0.3004,0,0
26,5,2,1652,2009,301,0.8431,56,23,3128,1443,11975,8.95,6,0.2333,1,88
26,5,3,1707,2007,257,0.8567,43,25,3119,1471,12153,9.08,15,0.2509,0,0
26,5,4,1719,1868,138,0.9262,6,1,3333,1740,10791,8.06,12,0.3199,0,0
26,5,5,1567,1876,272,0.8803,37,13,3531,2069,11686,8.73,14,0.3522,0,0
